Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG58,OUT027,3878.443285
FDU43,OUT049,3878.687521
FDQ03,OUT046,3879.90029
FDP11,OUT018,3880.137715
FDK34,OUT049,3880.51829
FDS13,OUT035,3881.002245
DRP47,OUT035,3883.072227
FDN40,OUT027,3883.707102
FDA33,OUT027,3886.235131
NCH06,OUT046,3886.413808
FDP01,OUT027,3886.837092
FDC04,OUT046,3887.440512
NCQ29,OUT035,3887.596908
NCA05,OUT027,3888.196201
FDU31,OUT018,3890.181222
FDF47,OUT018,3890.803388
NCZ42,OUT046,3893.261225
FDM52,OUT027,3893.48508
NCA17,OUT027,3893.558742
FDT01,OUT018,3894.230615
FDR25,OUT035,3894.694305
FDI53,OUT027,3894.901595
FDN03,OUT045,3897.175447
DRC27,OUT046,3900.388229
FDA27,OUT035,3902.09885
NCP53,OUT049,3902.204627
FDN09,OUT046,3902.609352
NCK42,OUT018,3904.416644
NCC43,OUT035,3905.494944
FDE17,OUT027,3907.69254
FDO11,OUT045,3909.247782
FDF11,OUT046,3909.524117
NCF31,OUT027,3911.605742
DRM11,OUT035,3914.67572
FDZ43,OUT049,3915.658088
FDP15,OUT045,3916.807577
NCL42,OUT046,3918.452834
FDS26,OUT035,3918.481825
FDI19,OUT049,3924.028416
FDN22,OUT049,3928.405959
FDK46,OUT035,3931.889204
FDQ11,OUT045,3932.052818
NCV53,OUT049,3932.357854
DRK11,OUT027,3932.390108
FDI15,OUT045,3933.750361
NCH18,OUT046,3935.868518
FDB52,OUT035,3935.877899
FDV09,OUT027,3936.448934
FDS26,OUT045,3936.858663
FDE28,OUT018,3939.662124
FDK28,OUT045,3942.927534
FDB15,OUT045,3943.065652
FDL15,OUT027,3943.31042
NCH07,OUT027,3944.120092
FDC08,OUT018,3945.842721
NCL06,OUT035,3946.004955
NCQ29,OUT045,3946.394104
DRG49,OUT049,3946.69467
DRF15,OUT027,3946.973132
DRL60,OUT027,3947.099016
FDU55,OUT035,3948.755746
FDG17,OUT046,3949.058606
FDF14,OUT027,3949.491886
FDQ19,OUT046,3951.29768
FDG28,OUT049,3951.411729
FDD29,OUT045,3952.571578
FDY32,OUT027,3952.776106
FDB11,OUT018,3953.755153
FDU02,OUT018,3953.910554
FDQ24,OUT046,3954.801179
FDD44,OUT045,3956.672165
FDO57,OUT027,3957.209493
NCG06,OUT035,3958.741071
FDN38,OUT049,3959.829683
FDV33,OUT035,3960.25579
NCT05,OUT035,3961.537188
FDK09,OUT018,3963.330486
FDW34,OUT049,3963.841172
FDS50,OUT018,3966.593768
NCF06,OUT035,3968.063279
FDL14,OUT027,3974.664108
FDX35,OUT018,3974.695633
NCH06,OUT049,3976.195139
DRB24,OUT027,3976.789173
FDX48,OUT027,3978.417739
FDQ19,OUT049,3978.973216
FDM08,OUT018,3982.296333
FDS14,OUT027,3983.725898
FDS11,OUT018,3985.683603
DRI59,OUT018,3985.957574
FDN09,OUT049,3986.274537
FDG47,OUT045,3986.52261
NCG06,OUT045,3986.686568
FDC52,OUT027,3988.49099
DRC24,OUT027,3988.768757
NCN06,OUT027,3988.943001
FDM20,OUT049,3990.886596
FDC02,OUT045,3991.349006
DRJ13,OUT027,3991.722375
FDT39,OUT027,3993.035622
NCG19,OUT018,3995.967026
NCI30,OUT049,3996.244256
NCM26,OUT027,3998.388711
NCJ31,OUT018,3998.598746
FDB57,OUT018,4001.896491
DRD49,OUT018,4003.086652
NCC31,OUT027,4004.951187
FDQ58,OUT027,4005.527667
FDR32,OUT018,4006.40205
DRK23,OUT046,4009.950843
FDR57,OUT027,4010.159019
FDY38,OUT018,4013.732274
FDZ09,OUT027,4014.008602
NCK30,OUT046,4014.445216
FDF40,OUT046,4014.934767
FDJ48,OUT049,4015.541209
DRM11,OUT045,4015.651035
NCU06,OUT018,4017.451088
FDX12,OUT049,4020.518954
DRJ51,OUT018,4022.440937
NCT41,OUT027,4024.891543
FDF39,OUT035,4031.690865
FDL08,OUT049,4031.790283
FDG08,OUT027,4038.410457
FDX13,OUT049,4042.159887
NCF06,OUT045,4045.861018
NCX30,OUT049,4046.847848
FDV22,OUT027,4047.813293
FDK40,OUT035,4048.667187
DRE01,OUT018,4049.172869
FDV19,OUT027,4049.722536
FDY14,OUT045,4051.318608
FDP33,OUT049,4051.465885
FDH24,OUT027,4052.599993
FDP15,OUT046,4053.691881
NCS29,OUT045,4054.092463
DRL01,OUT018,4054.888417
FDD47,OUT027,4056.797571
FDA15,OUT046,4056.986378
FDD11,OUT046,4057.470835
DRG37,OUT027,4057.503079
FDB33,OUT027,4058.010282
FDL28,OUT018,4058.625032
FDX43,OUT027,4059.306218
FDT16,OUT035,4064.438925
NCM05,OUT045,4064.993154
NCW30,OUT045,4065.454934
FDS58,OUT027,4070.899722
FDU14,OUT049,4072.605915
FDP15,OUT049,4073.398205
FDW55,OUT049,4073.725678
FDW50,OUT027,4073.746064
FDQ12,OUT018,4078.605937
FDE22,OUT027,4078.625506
FDF40,OUT049,4081.508236
FDO13,OUT027,4081.941821
FDS26,OUT046,4083.102878
FDS56,OUT045,4084.826918
FDJ41,OUT045,4085.400726
FDN03,OUT049,4089.516318
FDW43,OUT018,4091.149235
FDK50,OUT027,4091.544377
NCQ29,OUT049,4092.103684
NCK07,OUT027,4092.134863
FDM21,OUT046,4098.267136
FDQ11,OUT049,4102.641347
DRD15,OUT018,4103.388475
DRH37,OUT027,4104.186694
FDR09,OUT046,4106.803863
FDG26,OUT046,4109.438227
NCK30,OUT049,4113.608736
NCE18,OUT049,4114.240593
FDJ60,OUT027,4116.26866
FDJ52,OUT027,4116.864403
FDH08,OUT018,4117.761702
FDO08,OUT027,4119.266922
FDY02,OUT046,4119.525379
FDB52,OUT046,4120.756279
FDT27,OUT018,4121.27496
NCU30,OUT027,4121.413493
FDD34,OUT027,4122.661775
FDL57,OUT046,4123.085728
NCT06,OUT027,4123.596809
DRF37,OUT046,4124.118996
FDT35,OUT027,4128.580335
FDR10,OUT027,4130.029131
FDA31,OUT027,4131.689192
FDQ03,OUT018,4131.73422
FDY45,OUT046,4134.018757
FDU60,OUT027,4134.677313
FDR28,OUT027,4135.160629
FDT37,OUT049,4135.337024
FDQ24,OUT049,4141.388076
FDR25,OUT049,4147.356007
FDM09,OUT027,4147.375298
FDK46,OUT046,4147.896476
FDD11,OUT049,4148.931284
FDG60,OUT018,4150.596002
NCL06,OUT046,4154.221629
DRG51,OUT027,4157.011191
FDC02,OUT049,4158.824873
FDY02,OUT049,4168.800757
NCS29,OUT046,4169.131764
FDG20,OUT027,4171.828868
NCJ54,OUT018,4171.977489
FDK51,OUT045,4172.168141
FDK28,OUT049,4172.672187
FDT37,OUT046,4172.800313
FDS13,OUT049,4174.185215
FDU43,OUT018,4174.457537
FDA09,OUT027,4176.041254
DRF37,OUT049,4176.516769
NCG06,OUT049,4185.266217
NCT05,OUT049,4191.201273
NCL55,OUT049,4195.712613
FDU55,OUT046,4195.903761
FDT33,OUT027,4196.008333
FDD56,OUT027,4198.318236
NCW30,OUT046,4202.08589
FDD14,OUT027,4210.638433
NCF54,OUT027,4210.964202
FDK46,OUT049,4212.836052
NCU53,OUT027,4212.979214
FDW57,OUT027,4215.357821
DRN37,OUT027,4216.584728
FDN51,OUT046,4221.417335
FDT57,OUT018,4225.246783
FDG47,OUT049,4225.611241
FDV31,OUT027,4228.049653
FDW44,OUT027,4230.287613
FDD17,OUT018,4233.13633
FDV11,OUT027,4237.563736
FDN51,OUT049,4245.961775
NCZ42,OUT018,4251.165969
FDI45,OUT027,4262.894946
NCW18,OUT018,4264.279883
FDE20,OUT027,4265.742551
FDY43,OUT027,4266.893798
FDR45,OUT018,4270.370521
NCA29,OUT027,4275.870788
FDJ41,OUT049,4277.747913
FDX11,OUT027,4279.775308
FDA58,OUT018,4284.863783
NCW30,OUT049,4285.814629
FDX12,OUT018,4287.280611
FDU03,OUT027,4287.98357
DRP47,OUT018,4289.990749
FDK56,OUT027,4296.606394
FDE34,OUT027,4298.071476
FDR39,OUT027,4301.242757
FDF39,OUT049,4313.512706
NCR38,OUT018,4314.270792
DRJ24,OUT027,4315.719171
FDW34,OUT018,4315.752374
DRM11,OUT049,4318.263435
FDQ19,OUT018,4318.521664
FDB05,OUT018,4318.829948
FDF53,OUT027,4320.293156
FDB37,OUT018,4320.322367
FDL08,OUT018,4327.925348
NCA30,OUT027,4338.174639
FDY09,OUT027,4340.043575
FDG28,OUT018,4340.626663
FDR26,OUT027,4341.076046
NCC30,OUT027,4341.11016
FDJ48,OUT018,4347.124223
NCL18,OUT027,4351.225058
NCI06,OUT027,4353.978316
FDM28,OUT027,4355.149738
FDW10,OUT027,4357.025432
FDE45,OUT027,4359.273039
FDS60,OUT027,4359.767376
NCO18,OUT027,4373.09877
FDC23,OUT027,4373.698669
NCA54,OUT027,4373.882588
FDC22,OUT027,4377.374293
NCL55,OUT018,4382.084076
NCV29,OUT027,4387.077722
FDO11,OUT018,4391.263678
FDJ08,OUT027,4397.966229
NCP43,OUT027,4400.439586
FDF40,OUT018,4400.783327
FDP15,OUT018,4404.86254
FDI35,OUT027,4405.368668
FDS20,OUT027,4409.865439
FDX08,OUT027,4410.264759
DRE37,OUT027,4412.039994
FDT15,OUT027,4412.831378
FDZ03,OUT027,4414.010721
DRD60,OUT027,4415.401163
FDE04,OUT027,4418.605755
NCM55,OUT027,4424.736026
FDP08,OUT027,4427.12339
FDP45,OUT018,4429.885585
NCQ29,OUT018,4431.264414
NCY30,OUT027,4433.602321
FDN31,OUT027,4435.425371
FDD23,OUT027,4438.322271
FDO09,OUT018,4440.163043
FDN03,OUT018,4441.515919
FDI15,OUT018,4443.399166
DRF48,OUT027,4445.465241
FDV58,OUT027,4449.376854
DRJ11,OUT027,4455.622135
FDM21,OUT018,4455.801543
FDT37,OUT018,4459.227426
FDZ20,OUT018,4464.736213
NCO30,OUT027,4466.032174
FDU14,OUT018,4467.164893
FDA21,OUT027,4474.064081
FDM12,OUT027,4474.235949
NCK19,OUT027,4475.426524
NCN05,OUT027,4484.289098
FDW55,OUT018,4486.831986
FDS26,OUT018,4487.165669
FDZ34,OUT027,4496.153265
FDV44,OUT027,4502.104298
NCR54,OUT027,4510.495106
NCL06,OUT018,4511.702292
FDJ57,OUT027,4516.73675
FDC57,OUT027,4519.978899
FDP07,OUT027,4530.302253
DRG25,OUT027,4531.404066
FDZ36,OUT027,4534.29656
FDT13,OUT027,4535.292027
FDC05,OUT027,4537.980292
NCW06,OUT027,4541.773759
NCN19,OUT027,4542.145711
NCU41,OUT027,4546.143468
FDB28,OUT027,4549.76473
FDK26,OUT027,4551.421197
FDT31,OUT027,4551.424381
FDG04,OUT027,4554.565564
FDR59,OUT018,4555.493054
DRC12,OUT027,4556.917263
FDC03,OUT027,4557.473112
NCS29,OUT018,4570.220004
FDJ38,OUT027,4575.224442
NCF06,OUT018,4576.172524
FDY14,OUT018,4578.341911
NCQ02,OUT027,4578.378489
FDX52,OUT027,4586.589474
FDI36,OUT027,4590.223429
FDB60,OUT027,4592.935113
DRB13,OUT027,4593.905864
FDT01,OUT027,4595.029995
NCA41,OUT027,4595.387898
FDC39,OUT027,4596.17702
FDU40,OUT027,4607.906714
FDF32,OUT027,4608.465588
NCW30,OUT018,4609.809699
FDN51,OUT018,4613.503958
FDF17,OUT027,4615.565892
NCM05,OUT018,4629.415015
FDS56,OUT018,4630.641251
FDX51,OUT027,4632.466407
NCP42,OUT027,4637.975288
FDS27,OUT027,4654.52593
FDO12,OUT027,4666.953338
FDY28,OUT027,4668.777936
NCX18,OUT027,4670.112435
FDK51,OUT018,4679.535763
FDZ45,OUT027,4692.845789
FDV39,OUT027,4707.434524
NCU54,OUT027,4727.409297
FDB47,OUT027,4740.044626
FDG45,OUT027,4749.867793
NCE30,OUT027,4778.891534
FDB46,OUT027,4782.354018
FDP58,OUT027,4785.361229
FDR16,OUT027,4795.822639
FDR03,OUT027,4810.119663
FDG16,OUT027,4813.909641
FDJ12,OUT027,4827.453048
FDX22,OUT027,4846.48226
FDI38,OUT027,4857.14677
FDF22,OUT027,4870.177071
FDL51,OUT027,4876.22339
FDA48,OUT027,4884.721846
NCX41,OUT027,4891.738658
NCH43,OUT027,4891.865671
FDM33,OUT027,4894.710193
DRE60,OUT027,4900.173211
FDX36,OUT027,4912.133633
FDV59,OUT027,4933.362822
NCO07,OUT027,4941.576027
FDF47,OUT027,4950.92545
FDX55,OUT027,4955.375276
FDC47,OUT027,4956.617531
FDA32,OUT027,4963.970984
FDU31,OUT027,4979.388692
FDS50,OUT027,4981.371923
DRI13,OUT027,4992.009291
FDU02,OUT027,4994.90188
FDV25,OUT027,4997.020124
FDM08,OUT027,5004.721682
FDX02,OUT027,5008.629473
FDO48,OUT027,5018.187989
FDE28,OUT027,5018.922109
NCG19,OUT027,5025.306249
FDX35,OUT027,5028.26436
FDB11,OUT027,5045.762674
DRK47,OUT027,5048.515593
DRD49,OUT027,5050.466581
DRJ51,OUT027,5055.946063
NCX17,OUT027,5064.650786
FDY38,OUT027,5075.38946
FDI34,OUT027,5077.942255
NCU06,OUT027,5082.751688
FDL28,OUT027,5084.241156
FDB03,OUT027,5104.981066
FDD03,OUT027,5106.692355
FDX19,OUT027,5106.884768
DRE01,OUT027,5107.581953
FDO21,OUT027,5114.158903
FDY58,OUT027,5117.695777
FDA58,OUT027,5150.926917
FDI09,OUT027,5155.492727
DRD15,OUT027,5157.344869
FDL13,OUT027,5160.7397
FDR34,OUT027,5164.220377
FDW43,OUT027,5166.728142
FDQ03,OUT027,5176.607762
FDB10,OUT027,5184.662428
NCC54,OUT027,5195.883278
DRF60,OUT027,5224.439091
FDD17,OUT027,5253.440891
NCN55,OUT027,5256.894484
NCZ18,OUT027,5267.118249
NCZ42,OUT027,5279.44954
FDQ01,OUT027,5296.837463
DRP47,OUT027,5308.31746
FDO20,OUT027,5312.025024
FDA38,OUT027,5316.424477
FDF11,OUT027,5342.731987
FDX12,OUT027,5363.155967
FDT52,OUT027,5364.019698
NCL42,OUT027,5366.70975
FDN38,OUT027,5367.901582
FDG28,OUT027,5370.205748
NCV53,OUT027,5372.843325
NCR38,OUT027,5375.255941
NCC43,OUT027,5375.327404
DRC27,OUT027,5377.987143
FDP16,OUT027,5385.137358
NCI30,OUT027,5390.045797
FDI08,OUT027,5395.606119
FDQ24,OUT027,5413.606898
NCL55,OUT027,5468.369793
NCK30,OUT027,5472.556994
FDB15,OUT027,5497.215572
FDI15,OUT027,5508.647117
NCE18,OUT027,5508.923239
FDS13,OUT027,5515.567963
FDK21,OUT027,5520.061115
FDD44,OUT027,5520.618567
FDL57,OUT027,5525.376969
NCQ29,OUT027,5528.948047
FDP28,OUT027,5534.376426
FDG26,OUT027,5545.25976
FDT37,OUT027,5551.119819
NCL06,OUT027,5556.242595
DRF37,OUT027,5557.621347
FDA27,OUT027,5557.989528
FDN22,OUT027,5565.641828
NCT05,OUT027,5579.664241
FDV33,OUT027,5594.661526
DRM11,OUT027,5595.551934
FDY14,OUT027,5605.827448
FDG47,OUT027,5615.926861
FDS56,OUT027,5626.499866
NCF06,OUT027,5628.103642
FDL58,OUT027,5632.048511
FDF04,OUT027,5633.59309
FDN51,OUT027,5653.252693
NCW30,OUT027,5660.89059
FDJ41,OUT027,5691.452666
FDK46,OUT027,5691.579522
FDF39,OUT027,5700.805955
